keys,word1,word2,Tweets
"""sueño :""",sueño,:,"como 2 o 3, depende si tengo sueño   song of the year god's menu by stray kids      # "
"""sueño :""",sueño,:,"  tengo un sueno    i am not familiar with any castro catch phrases, but hope this joke lands "
"""sueño :""",sueño,:, doctor sueño   song of the year god's menu by stray kids     #
"""sueño :""",sueño,:,chaaa ya me dio sueño   blackpink paved their own way   
"""sueño :""",sueño,:,"ni idea, tengo el sueño medio irregular   song of the year god's menu by stray kids     # "
"""sueño :""",sueño,:,tengo sueño  song of the year god's menu by stray kids      #
"""sueño :""",sueño,:,"t o d a s, pero escuchar en vivo from home, without you, we go up y face to face son mi sueño     chenle nct  # # # #   "
"""sueño :""",sueño,:, pero como yo sueño cosas bien raras    song of the year god's menu by stray kids      #
"""sueño :""",sueño,:,no ya chale tengo sueño   blackpink paved their own way   
"""sueño :""",sueño,:,tengo sueño quiero dormir   song of the year god's menu by stray kids     #
"""sueño :""",sueño,:, por un mundo libre de sueño con yg  blackpink paved their own way   
"""sueño :""",sueño,:,  sueño blackpink paved their own way   
"""sueño :""",sueño,:,"todas, pero mi mayor sueño es escuchar mad city, sunand moon, flay away with me, baby dont like it, end to start, faded in my last song, bye my first, quiet down, 119, nectar, domino    chenle nct  # # # #   "
"""sueño :""",sueño,:,mi sueño es ir a un concierto de blackpink   blackpink paved their own way    
"""sueño :""",sueño,:,con sueño i vote louis tomlinson    for   
"""sueño :""",sueño,:,"ej   - rock - skate,  dios  mi sueño frustrado  - wwe, ufc, nba - 1d, btr - trap argentino  - star wars, got"
"""sueño :""",sueño,:,highway to heaven de nct 127 es mi sueño jungwoo  #  #   
"""sueño :""",sueño,:,mi sueño siempre fue abrazar a big time rush y subir la foto con el siguiente caption    the world stops when i put my arms around you   ya lo vel venir 
"""sueño :""",sueño,:,  bts world domination bts  paved the way!  un sueño para otros una realidad para bts y army  
"""sueño :""",sueño,:,parece un sueño omggg  btr is back big time rush is coming
"""sueño :""",sueño,:,your home life might be more lively than you think your neighb... more for taurus 
"""sueño :""",sueño,:,alguien que me quiera regalar el álbum de d.o? seria tan feliz y mi sueño de tenerlo se cumple... nadie? bueno  '  someone who wants to give me the album of d.o? it would be so happy and my dream of having it is fulfilled ... nobody? well  '    
"""sueño :""",sueño,:,"sueño con que harry vuelva a tener otro  en el billboard hot 100 con hs3, harries and locals make it happen"
"""sueño :""",sueño,:,  ya se me quito el sueño jsjsk  blackpink paved their own way    
"""sueño :""",sueño,:,"stock market looking awful today, god damn"
"""sueño :""",sueño,:,   sueño  i vote louis tomlinson    for  
"""sueño :""",sueño,:,"  the filmclub méxico in hong kong invites you to the screening of ernesto contreras's film  sueño en otro idioma , which raises philosophical questions about what is lost when a language is allowed to fade without being preserved.   "
"""sueño :""",sueño,:,the media is truly disgusting with these cp3 takes. suns are down 3-2 and now suddenly we’re talking about how he’s a 6’0 undersized guard and how he looks injured or not 100%?? suns have been playing hurt teams the entire playoffs
"""sueño :""",sueño,:,de verdad se siente como un sueño  mexico wants btr live btr is back big time rush live
"""sueño :""",sueño,:,"  oops, sorry. we are joking  brian has not officially joined camp trash. he is just a friend"
"""sueño :""",sueño,:, sueño stereo i vote louis tomlinson    for  
"""sueño :""",sueño,:, sueño i vote louis tomlinson    for  
"""sueño :""",sueño,:, i vote for  taylor swift sueño
"""sueño :""",sueño,:," it's happening, it's happening  omg i can't believe it  omg  siento que es un sueño  alv"
"""sueño :""",sueño,:,tis damm season omfg sueño desbloqueado 
"""sueño :""",sueño,:,  tengo sueño  blackpink paved their own way   
"""sueño :""",sueño,:,"this week’s  extra dj mix 19jul features sueno latino, junior jack, crystal waters, dj spen and  micfreak, duck sauce, todd terry and  bridget barkan, arthur baker and  rockers revenge, sylvester, the sunburst band feat. wayne hernandez, red rack’… "
"""sueño :""",sueño,:,"this week’s  extra dj mix 19jul features sueno latino, junior jack, crystal waters, dj spen and  micfreak, duck sauce, todd terry and  bridget barkan, arthur baker and  rockers revenge, sylvester, the sunburst band feat. wayne hernandez, red rack’… "
"""sueño :""",sueño,:,vivo con ese sueño  btr is coming  btr is back  big time rush is coming  big time rush 
"""sueño :""",sueño,:,"   yes exactly stinky bodies and horrible diets and habits are the norm. i have been on an ancestral diet for years now and sueño deodorant, oil pull and sometimes don’t even need soap because i have a shower head that puts out water at a 5.5-5.8"
"""sueño :""",sueño,:,"anyway, tengo sueño, goodnight oomfies"
"""sueño :""",sueño,:,regretting staying up and watching the game. tengo un pinché sueño
"""sueño :""",sueño,:," omg thank you, i will add them to my playlists later! i would recommend karina from venezuela, she has lots of good latin pop music from the 80s and 90s. i would recommend the desde mi sueño album, personally it is a no skips album for me. the song desde mi ventana is really good"
"""sueño :""",sueño,:,tell me how this cute ass guy in tiktok was live till 2am and i stayed watching him cuz el me quito el sueño and now i’m tired asfff 🥲
"""sueño :""",sueño,:,nothing hurts when i’m asleep… except for todas las pendejadas que sueño
"""sueño :""",sueño,:,"ya pero te imaginas conseguir una polola que le guste  harry styles, louis tomlinson, billie eilish, the neighbourhood, artic monkeys, mother mother, one direction, dua lipa, entre otros  soy el sueño de toda persona "
"""sueño :""",sueño,:,time and time again i can be feeling real sad 'cause mi sueño no se ha hecho una realidad
"""sueño :""",sueño,:,"sannie i recommend you this song, is so beautiful how you     sueño  con pablo alborán  de beret "
"""sueño :""",sueño,:,"ya tengo sueño, iré a dormir i vote for  album of the year be    song of the year  eight- iu ft.suga    "
"""sueño :""",sueño,:,wey tengo sueño  song of the year god's menu by stray kids  
"""sueño :""",sueño,:,tengo sueño   i vote for  album of the year be bts 
"""sueño :""",sueño,:,  te sueño i followed  and vote louis tomlinson    for .
"""sueño :""",sueño,:,5⃣ de hasta que me de sueño song of the year god's menu by stray kids    album of the year go live by stray kids      # 
"""sueño :""",sueño,:,tengo sueño   i vote for  album of the year be 
"""sueño :""",sueño,:,con sueño i vote louis tomlinson    for   
"""sueño :""",sueño,:, sueño con un live ot5  red velvet worth the wait  #  
"""sueño :""",sueño,:, no tengo sueño i followed  and vote why don´t we     for 
"""sueño :""",sueño,:,q sueño  all four blackpink    
"""sueño :""",sueño,:,"tengo sueño july 19, 2021 | daily tweet for bts jin | insert your message for jin here | # # # #  #   "
"""sueño :""",sueño,:,now playing un sueño by  - los angeles de charly!
"""sueño :""",sueño,:,"sueño con que algune flasheando glee, cante defying gravity"
"""sueño :""",sueño,:,i vote billie eilish    for    sueño
"""sueño :""",sueño,:,"watching pregnancy vlogs from some of my favorite a youtubers, i really want 6 kids one day 🥺 siempre ah sido mi sueño tener una familia grande but now i’m scared "
"""sueño :""",sueño,:, bro my mirror saw me practice for this thing too   not bailando por un sueño level or anything but i was good enough to start 
"""sueño :""",sueño,:,tengo sueño chau  i vote for    album of the year be bts 
"""sueño :""",sueño,:,  🤣 pet friendly? whatttttt? el american sueño 🤣
"""sueño :""",sueño,:,un sueño loco fave kmmunityph event  e-fan meet by stray kids      #
"""sueño :""",sueño,:,you get home after they tell you this and they be en el quinto sueño 🤣 
"""sueño :""",sueño,:,"tengo sueño, pero bueno  i vote for  album of the year be bts "
"""sueño :""",sueño,:,tengo sueño song of the year god's menu by stray kids   
"""de math""",de,math, i'm sick of your voice sick of your face sick of your choices sick of your name  de  math para  
"""de math""",de,math,   exactly ‼‼‼dat account is following only 92 people out of a whooping 645. lol do de math
"""un challenge""",un,challenge,literal i am like *gigi gana un challenge* me  🤩🥺🥰
"""un challenge""",un,challenge,"sa faci update la apple watch series 3 treaz fiind e un challenge. beat, e imposibil."
"""un challenge""",un,challenge,mi nuevo playlist es un challenge. i will select my opponents carefully. 
"""un challenge""",un,challenge,me encanta un challenge. that shit excites me.
"""un challenge""",un,challenge,"    it was the most un-challenge-like challenge they have ever done. it sort of felt like lots of werk room chats, it was a great episode."
"""un challenge""",un,challenge, help us voice this un challenge  
"""nuevo single""",nuevo,single,"benighted presentan «a personified evil», nuevo single junto a francesco paoli  fleshgod apocalypse  "
"""nuevo single""",nuevo,single,echoes of madness lanza nuevo single  seize it!  &gt     úsicacresta   úsica
"""nuevo single""",nuevo,single,king machine lanza nuevo single  i believe we can fly  &gt   úsicacresta
"""nuevo single""",nuevo,single,the chemical brothers regresan un nuevo single rompepistas  'the darkness that you fear / work energy principle' 
"""nuevo single""",nuevo,single,noticia   nuevo single de iron maiden  the writing on the wall - noticias satan arise - noticias del metal   
"""nuevo single""",nuevo,single,the chemical brothers regresan un nuevo single rompepistas  'the darkness that you fear / work energy principle' 
"""nuevo single""",nuevo,single,"generation kill  rob dukes de exodus  comparten su nuevo single,  rat king ...  "
"""nuevo single""",nuevo,single,echoes of madness lanza nuevo single  seize it!  &gt     úsicacresta   úsica
"""nuevo single""",nuevo,single,"nuevo single de iron maiden,  the writing on the wall  "
"""nuevo single""",nuevo,single,shakira nuevo single  don't wait up    
"""nuevo single""",nuevo,single," estrena nuevo single,  the endings that we write  -    "
"""nuevo single""",nuevo,single,"star dance22 de julio por fin, lo que estabais esperando...¡¡¡ya queda muy poco para disfrutar de mi nuevo single !!! star dance out the 22nd of july finnally, what you were waiting for...¡¡¡there is very little left to enjoy my new single!!!  "
